date,dove,base,hawk
2020-03-01,3.812779260502756e-32,0.9999727382617141,2.7261738286050074e-05
2020-04-01,7.83986031408673e-32,0.9999725803039438,2.741969605628926e-05
2020-05-01,1.87127016397978e-30,0.9999739074274561,2.609257254417237e-05
2020-06-01,1.4071171792697775e-15,0.9999789928519384,2.10071480603205e-05
2020-07-01,4.7529227536742936e-14,0.9999792341674518,2.0765832500834337e-05
2020-08-01,4.1958096431641685e-13,0.9999791023299544,2.089766962609781e-05
2020-09-01,4.083993219398199e-13,0.9999790644999199,2.0935499671727878e-05
2020-10-01,1.1324389374084464e-11,0.9999786067057449,2.139328293068548e-05
2020-11-01,9.370276434656713e-10,0.9999775654991199,2.2433563852556016e-05
2020-12-01,2.2611697432274053e-08,0.9999763443013828,2.363308691986389e-05
2021-01-01,3.317595663008219e-08,0.9999760925613272,2.3874262716314437e-05
2021-02-01,1.8868836900812233e-08,0.9999763458413418,2.3635289821498452e-05
2021-03-01,1.1382444989326705e-08,0.9999765169081216,2.347170943351602e-05
2021-04-01,6.756009795811782e-08,0.9999756805316768,2.4251908225352122e-05
2021-05-01,5.506075211242569e-08,0.9999756174799358,2.4327459312144263e-05
2021-06-01,7.871421332859963e-07,0.9999733506531562,2.5862204710673655e-05
2021-07-01,2.4399166853939843e-07,0.9999745264798158,2.522952851593829e-05
2021-08-01,4.0709231897063556e-07,0.9999741290925507,2.5463815130372492e-05
2021-09-01,1.866766339691835e-07,0.999974835220865,2.4978102500884676e-05
2021-10-01,1.795265255312807e-07,0.9999751588165365,2.4661656937607584e-05
2021-11-01,4.708035903822704e-12,0.999978588096524,2.1411898767798225e-05
2021-12-01,3.119261339025506e-14,0.999979228605008,2.0771394960416912e-05
2022-01-01,3.04712427584986e-15,0.999979131245255,2.0868754741869284e-05
2022-02-01,4.6162038573212644e-27,0.9999760676844854,2.3932315514232993e-05
2022-03-01,1.6731726116374343e-27,0.9999757162583173,2.4283741682367674e-05
2022-04-01,3.110673069338255e-23,0.9999771070642448,2.2892935754963466e-05
2022-05-01,3.449812969738631e-34,0.9999711319561772,2.886804382254538e-05
2022-06-01,1.882072066720537e-31,0.9999728465021576,2.715349784206608e-05
2022-07-01,8.901081162640062e-27,0.999975567050957,2.4432949042576486e-05
2022-08-01,6.379688498447291e-30,0.999973667863209,2.633213679048885e-05
2022-09-01,8.910650757874606e-36,0.9999690734593657,3.0926540633748925e-05
2022-10-01,7.11196141044441e-37,0.9999682758050241,3.172419497520773e-05
2022-11-01,4.0214300749738133e-28,0.9999748218689968,2.517813100263896e-05
2022-12-01,4.884202142370555e-23,0.9999776182294526,2.2381770546686266e-05
2023-01-01,3.1735746295885993e-22,0.9999781518860591,2.1848113940356714e-05
2023-02-01,4.987358906565566e-18,0.9999791206010025,2.087939899703754e-05
2023-03-01,2.3643998788738087e-18,0.999979149113324,2.0850886675671615e-05
2023-04-01,1.741903708566762e-17,0.9999792453724645,2.0754627534970973e-05
2023-05-01,1.211322478902445e-13,0.999979085365314,2.0914634564352358e-05
2023-06-01,2.2795447350774653e-09,0.9999774389187569,2.255880169809064e-05
2023-07-01,4.044992623382055e-10,0.9999777755247126,2.2224070787974677e-05
2023-08-01,2.234355643625637e-09,0.9999773673090167,2.2630456627535156e-05
2023-09-01,1.8900568969310385e-10,0.9999780179248041,2.1981886190225875e-05
2023-10-01,3.051285745454835e-11,0.9999783114544507,2.168851503634431e-05
2023-11-01,1.0278450899537303e-08,0.9999766712034611,2.331851808771318e-05
2023-12-01,1.3050995097047905e-07,0.9999751815474185,2.4687942630210517e-05
2024-01-01,5.465909010720342e-07,0.9999737672143995,2.5686194699168237e-05
2024-02-01,5.285242106951399e-07,0.9999736125678506,2.5858907938357183e-05
2024-03-01,3.9752369292786705e-06,0.9999685477901826,2.7476972887879097e-05
2024-04-01,2.5519468936300754e-06,0.9999702563190106,2.7191734095522788e-05
2024-05-01,3.265204268605825e-06,0.9999694899788597,2.7244816871475995e-05
2024-06-01,1.809638941557316e-07,0.9999745549086522,2.5264127453523132e-05
2024-07-01,2.5807228349850965e-06,0.9999704571279582,2.69621492065876e-05
2024-08-01,7.615096217298375e-07,0.9999730153381123,2.6223152265660644e-05
2024-09-01,4.851128070384347e-06,0.9999674602686192,2.7688603310674896e-05
2024-10-01,4.663890762971347e-05,0.9999235513136523,2.9809778718166195e-05
2024-11-01,0.00022204351872961084,0.9997468434788988,3.111300237190995e-05
2024-12-01,0.0007304117975841687,0.9992380663003286,3.152190208746624e-05
2025-01-01,0.002154173438207005,0.9978143452524146,3.1481309378619226e-05
2025-02-01,0.006025490563881441,0.9939439952305682,3.051420555058805e-05
2025-03-01,0.020178860972781293,0.9797919422884275,2.9196738791446453e-05
2025-04-01,0.05474213781848135,0.9452380964618468,1.9765719671954684e-05
2025-05-01,0.3163943690182046,0.6835938841480503,1.1746833744893736e-05
2025-06-01,0.6249690984973095,0.3750261271961756,4.774306514892271e-06
2025-07-01,0.8526143825977754,0.1473840736492645,1.5437529601184933e-06
2025-08-01,0.9542911604621394,0.04570836729806644,4.7223979417498456e-07
2025-09-01,0.9863749907437953,0.013624890997376736,1.1825882815913426e-07
2025-10-01,0.9965308212440404,0.003469156166110458,2.2589849215435217e-08
2025-11-01,0.9993153408109976,0.0006846546484560334,4.540546439724838e-09
2025-12-01,0.9998364427071884,0.0001635557749074637,1.5179038639094435e-09
2026-01-01,0.9998865748795629,0.00011342382618095691,1.2942558795220893e-09
2026-02-01,0.9996355583746943,0.00036443913641360235,2.4888918709520674e-09
2026-03-01,0.9983092703564499,0.0016907202047354874,9.438814331123506e-09
2026-04-01,0.9973946794341172,0.0026052560870609117,6.447882164521095e-08
2026-05-01,0.9964686648940809,0.003530870919657667,4.641862614483177e-07
2026-06-01,0.9931857808680158,0.006808807300127172,5.411831857071433e-06
